ClienteID;Edad;GeneroID;Ingresos;FrecuenciaID;Frecuencia;TiposCocinaID;TiposCocina;MomentoDelDiaID;MomentoDelDia;CantidadPorGrupo;OcasionID;Ocasión;Fidelidad;Fecha;GastoProm;InTakeAwayID;ReservaOnline;DeliveryOrden;TiempoEspera;RatingServicio;RatingComida;RatingAmbiente;RatingAlto
641;35;1;108289;0;Rarely;4;Italian;2;Dinner;7;2;Celebration;1;23/7/2023;15;0;0;0;60;5;1;4;0
642;67;1;52485;0;Rarely;4;Italian;1;Lunch;7;2;Celebration;1;23/7/2023;171;1;0;0;3;5;3;2;0
643;57;1;135768;1;Monthly;4;Italian;1;Lunch;7;0;Business;0;23/7/2023;189;0;0;0;57;2;2;4;0
644;49;1;58909;2;Weekly;2;Chinese;0;Breakfast;7;1;Casual;1;23/7/2023;148;0;0;0;7;2;2;5;0
645;56;0;134286;2;Weekly;2;Chinese;2;Dinner;3;1;Casual;1;23/7/2023;89;0;1;1;50;5;5;5;1
646;67;1;75111;2;Weekly;3;Mexican;2;Dinner;4;1;Casual;0;23/7/2023;133;0;0;1;4;4;4;4;1
647;63;0;49297;3;Daily;1;Indian;0;Breakfast;7;0;Business;0;23/7/2023;139;1;0;1;55;5;3;4;0
648;35;1;95984;1;Monthly;1;Indian;0;Breakfast;2;2;Celebration;1;23/7/2023;26;1;0;1;28;1;4;4;1
649;63;0;139580;2;Weekly;0;American;0;Breakfast;8;0;Business;1;23/7/2023;91;1;0;0;25;4;5;2;0
650;21;0;113599;2;Weekly;1;Indian;1;Lunch;8;1;Casual;1;23/7/2023;101;1;0;0;0;2;2;2;0
651;58;1;62444;2;Weekly;0;American;1;Lunch;8;2;Celebration;1;23/7/2023;136;0;0;0;57;5;3;5;0
652;39;1;133625;1;Monthly;2;Chinese;0;Breakfast;6;1;Casual;1;23/7/2023;188;0;0;0;22;1;1;1;0
653;44;0;122923;1;Monthly;4;Italian;0;Breakfast;3;1;Casual;0;23/7/2023;132;0;0;0;11;4;3;1;0
654;24;0;148016;0;Rarely;1;Indian;0;Breakfast;2;1;Casual;1;23/7/2023;146;0;0;0;48;1;3;5;0
655;44;1;40875;3;Daily;0;American;0;Breakfast;8;0;Business;0;23/7/2023;173;0;0;1;27;5;4;1;0
656;49;0;78920;1;Monthly;0;American;0;Breakfast;2;2;Celebration;0;23/7/2023;101;0;0;0;29;2;1;1;0
657;51;0;74106;0;Rarely;4;Italian;0;Breakfast;1;0;Business;1;23/7/2023;66;0;0;0;17;5;2;4;0
658;23;1;24621;3;Daily;1;Indian;2;Dinner;4;1;Casual;1;23/7/2023;67;0;0;0;47;1;3;5;0
659;26;0;93768;0;Rarely;2;Chinese;1;Lunch;9;1;Casual;0;23/7/2023;178;0;1;1;38;2;1;1;0
660;46;1;78761;2;Weekly;3;Mexican;1;Lunch;6;2;Celebration;0;23/7/2023;122;1;0;0;13;1;5;5;0
661;21;1;23860;2;Weekly;3;Mexican;2;Dinner;2;0;Business;0;23/7/2023;157;0;0;1;25;2;1;2;0
662;60;0;106565;2;Weekly;3;Mexican;2;Dinner;3;1;Casual;1;23/7/2023;198;1;0;0;31;5;5;4;1
663;46;0;143417;2;Weekly;3;Mexican;2;Dinner;9;0;Business;1;23/7/2023;105;1;0;0;30;2;2;4;0
664;54;0;26210;2;Weekly;4;Italian;0;Breakfast;5;2;Celebration;1;23/7/2023;49;0;1;1;1;3;2;3;0
665;20;0;97382;1;Monthly;4;Italian;0;Breakfast;6;0;Business;0;23/7/2023;94;1;0;0;44;2;5;3;0
666;33;0;113459;2;Weekly;1;Indian;1;Lunch;1;2;Celebration;0;23/7/2023;87;1;1;0;11;4;4;4;1
667;36;1;94675;2;Weekly;3;Mexican;2;Dinner;9;0;Business;1;23/7/2023;168;0;0;1;7;4;4;3;0
668;55;1;96671;1;Monthly;3;Mexican;1;Lunch;3;0;Business;1;23/7/2023;122;0;1;0;34;4;1;4;0
669;59;0;103191;2;Weekly;0;American;2;Dinner;2;0;Business;1;23/7/2023;17;1;1;1;19;3;5;3;1
670;20;0;91812;2;Weekly;4;Italian;0;Breakfast;1;0;Business;0;23/7/2023;70;1;0;0;0;2;3;5;0
671;43;0;58774;1;Monthly;3;Mexican;0;Breakfast;6;0;Business;0;23/7/2023;20;1;1;0;59;1;2;1;0
672;41;0;40283;0;Rarely;3;Mexican;1;Lunch;9;1;Casual;0;23/7/2023;89;0;0;0;6;2;3;2;0
673;31;1;102165;0;Rarely;2;Chinese;2;Dinner;6;2;Celebration;0;24/7/2023;110;1;0;1;16;4;2;1;0
674;23;0;57832;2;Weekly;3;Mexican;2;Dinner;5;0;Business;1;24/7/2023;52;1;0;1;51;5;2;1;0
675;69;1;101500;2;Weekly;4;Italian;0;Breakfast;9;0;Business;1;24/7/2023;41;0;1;0;9;4;4;2;0
676;31;0;60445;2;Weekly;2;Chinese;1;Lunch;7;2;Celebration;1;24/7/2023;196;0;0;0;59;3;1;4;0
677;39;0;138869;1;Monthly;3;Mexican;2;Dinner;3;2;Celebration;1;24/7/2023;70;1;1;0;37;1;4;1;0
678;42;0;102295;1;Monthly;2;Chinese;2;Dinner;8;2;Celebration;0;24/7/2023;82;1;0;0;48;1;1;5;0
679;42;0;67826;1;Monthly;3;Mexican;1;Lunch;3;2;Celebration;1;24/7/2023;77;0;1;0;10;5;3;1;0
680;61;0;127735;2;Weekly;4;Italian;1;Lunch;7;0;Business;0;24/7/2023;115;1;0;0;43;4;1;5;0
681;33;1;119581;1;Monthly;1;Indian;2;Dinner;3;1;Casual;1;24/7/2023;122;1;1;1;15;1;4;1;1
682;60;1;70633;3;Daily;0;American;0;Breakfast;7;1;Casual;0;24/7/2023;37;1;0;0;19;2;1;2;0
683;34;1;37772;1;Monthly;1;Indian;0;Breakfast;4;2;Celebration;1;24/7/2023;141;1;0;0;48;2;3;4;0
684;49;1;29371;1;Monthly;2;Chinese;1;Lunch;6;1;Casual;1;24/7/2023;180;0;0;1;42;4;5;1;0
685;44;1;116560;2;Weekly;2;Chinese;2;Dinner;4;1;Casual;0;24/7/2023;64;0;0;1;45;1;4;3;0
686;56;0;49632;0;Rarely;3;Mexican;2;Dinner;2;0;Business;0;24/7/2023;149;0;0;0;32;2;5;5;0
687;67;1;41527;2;Weekly;1;Indian;0;Breakfast;2;1;Casual;0;24/7/2023;55;0;0;0;40;2;4;2;0
688;33;1;82610;2;Weekly;2;Chinese;2;Dinner;8;2;Celebration;0;24/7/2023;130;0;0;1;11;5;3;4;0
689;62;1;31978;1;Monthly;3;Mexican;0;Breakfast;6;0;Business;0;24/7/2023;192;1;0;1;2;1;3;2;0
690;33;0;109428;1;Monthly;3;Mexican;2;Dinner;3;2;Celebration;1;24/7/2023;144;0;0;0;42;4;4;2;0
691;37;1;128045;2;Weekly;1;Indian;2;Dinner;3;0;Business;0;24/7/2023;148;1;0;1;20;5;2;5;1
692;68;0;50961;1;Monthly;2;Chinese;2;Dinner;2;1;Casual;1;24/7/2023;100;0;0;0;47;5;3;3;0
693;27;0;124945;0;Rarely;4;Italian;1;Lunch;5;1;Casual;1;24/7/2023;81;1;0;1;20;4;1;4;0
694;40;0;96655;0;Rarely;3;Mexican;0;Breakfast;1;2;Celebration;1;24/7/2023;179;1;0;0;48;2;1;4;0
695;62;1;132001;2;Weekly;4;Italian;1;Lunch;4;0;Business;1;24/7/2023;32;0;0;1;28;4;5;1;0
696;60;1;60737;2;Weekly;4;Italian;0;Breakfast;6;0;Business;0;24/7/2023;66;1;0;0;56;4;5;2;0
697;57;0;144002;0;Rarely;4;Italian;0;Breakfast;1;2;Celebration;0;24/7/2023;31;0;0;0;12;4;2;2;0
698;43;0;89392;2;Weekly;1;Indian;0;Breakfast;4;2;Celebration;0;24/7/2023;150;1;0;1;60;4;5;5;1
699;43;1;135581;2;Weekly;3;Mexican;1;Lunch;2;0;Business;1;24/7/2023;98;1;0;0;59;4;4;3;0
700;44;0;60172;2;Weekly;2;Chinese;2;Dinner;9;1;Casual;1;24/7/2023;107;0;0;1;51;4;3;5;0
701;46;1;126264;2;Weekly;3;Mexican;1;Lunch;3;0;Business;0;24/7/2023;145;1;0;0;8;5;3;3;0
702;44;1;35147;0;Rarely;4;Italian;1;Lunch;8;0;Business;0;24/7/2023;15;0;0;1;41;3;1;5;0
703;41;0;38506;1;Monthly;4;Italian;2;Dinner;2;0;Business;0;24/7/2023;156;1;0;0;17;5;1;3;0
704;52;1;63957;3;Daily;1;Indian;2;Dinner;6;2;Celebration;0;24/7/2023;113;0;1;1;20;1;1;3;0
705;54;1;48049;1;Monthly;4;Italian;2;Dinner;9;0;Business;0;24/7/2023;150;0;1;0;8;3;1;3;0
706;40;1;99500;0;Rarely;4;Italian;1;Lunch;4;0;Business;1;24/7/2023;17;0;1;1;58;5;3;2;0
707;48;1;32259;2;Weekly;2;Chinese;1;Lunch;4;0;Business;1;24/7/2023;115;0;1;1;52;4;2;4;0
708;60;0;148431;2;Weekly;2;Chinese;2;Dinner;9;0;Business;0;24/7/2023;134;0;0;0;33;3;4;3;0
709;33;0;59583;2;Weekly;2;Chinese;0;Breakfast;6;2;Celebration;1;24/7/2023;59;0;0;0;39;1;3;4;0
710;18;1;120166;3;Daily;1;Indian;0;Breakfast;7;0;Business;1;24/7/2023;52;0;1;1;51;5;3;2;0
711;58;1;88894;0;Rarely;4;Italian;0;Breakfast;2;0;Business;0;24/7/2023;25;0;1;1;48;3;3;2;0
712;31;1;37407;2;Weekly;4;Italian;0;Breakfast;6;1;Casual;0;24/7/2023;158;0;0;0;53;1;4;1;0
713;47;0;124637;1;Monthly;4;Italian;0;Breakfast;2;0;Business;0;24/7/2023;82;0;0;1;42;5;3;5;0
714;40;1;51442;1;Monthly;1;Indian;2;Dinner;9;0;Business;1;24/7/2023;20;0;0;0;4;2;4;2;0
715;57;0;25781;3;Daily;3;Mexican;1;Lunch;5;2;Celebration;0;24/7/2023;40;0;0;1;23;4;2;3;0
716;45;1;37727;2;Weekly;4;Italian;0;Breakfast;1;1;Casual;0;24/7/2023;90;0;0;0;24;1;5;3;0
717;66;1;113729;2;Weekly;2;Chinese;2;Dinner;8;0;Business;0;24/7/2023;21;0;1;1;37;4;3;3;0
718;54;0;98671;0;Rarely;1;Indian;1;Lunch;4;1;Casual;0;24/7/2023;67;0;0;0;50;1;2;2;0
719;57;0;70701;0;Rarely;2;Chinese;1;Lunch;3;0;Business;0;24/7/2023;133;1;0;1;42;3;2;1;0
720;21;1;133011;2;Weekly;3;Mexican;1;Lunch;5;0;Business;0;24/7/2023;141;1;0;0;5;1;1;3;0
721;34;0;44396;1;Monthly;2;Chinese;0;Breakfast;9;2;Celebration;0;24/7/2023;24;1;0;1;56;5;5;5;0
722;60;1;106932;2;Weekly;2;Chinese;2;Dinner;3;1;Casual;0;24/7/2023;86;0;0;1;31;5;1;5;0
723;27;0;84302;1;Monthly;4;Italian;2;Dinner;2;1;Casual;0;24/7/2023;41;1;0;0;7;1;2;5;0
724;52;0;146559;1;Monthly;4;Italian;1;Lunch;5;0;Business;0;24/7/2023;120;0;0;1;23;3;3;2;0
725;25;0;142823;1;Monthly;2;Chinese;1;Lunch;8;1;Casual;0;25/7/2023;114;1;1;0;53;3;2;5;0
726;36;1;79019;2;Weekly;3;Mexican;1;Lunch;6;0;Business;0;25/7/2023;161;0;1;1;34;1;5;4;0
727;42;1;105448;3;Daily;3;Mexican;1;Lunch;1;1;Casual;1;25/7/2023;45;1;0;0;54;5;2;5;0
728;37;1;46304;1;Monthly;2;Chinese;2;Dinner;9;0;Business;0;25/7/2023;137;1;1;1;36;4;4;5;0
729;64;1;49825;3;Daily;1;Indian;0;Breakfast;4;0;Business;0;25/7/2023;119;1;0;1;39;3;5;5;0
730;60;0;84644;1;Monthly;4;Italian;0;Breakfast;1;2;Celebration;1;25/7/2023;139;0;0;0;21;2;2;2;0
731;43;1;136185;2;Weekly;0;American;2;Dinner;6;1;Casual;0;25/7/2023;132;1;1;0;14;5;3;2;0
732;42;0;101944;0;Rarely;3;Mexican;1;Lunch;7;1;Casual;1;25/7/2023;37;0;0;0;48;3;3;1;0
733;62;0;26014;2;Weekly;2;Chinese;1;Lunch;3;1;Casual;0;25/7/2023;60;0;1;0;32;3;4;5;0
734;56;1;26033;1;Monthly;3;Mexican;0;Breakfast;9;2;Celebration;1;25/7/2023;92;1;0;0;38;3;1;2;0
735;38;0;21536;0;Rarely;0;American;0;Breakfast;9;1;Casual;0;25/7/2023;187;0;0;0;6;4;4;4;0
736;41;1;53342;2;Weekly;0;American;2;Dinner;2;2;Celebration;0;25/7/2023;95;0;0;0;35;5;5;5;0
737;31;0;103434;3;Daily;0;American;2;Dinner;6;1;Casual;1;25/7/2023;21;1;1;1;23;1;1;5;0
738;67;1;94300;2;Weekly;3;Mexican;1;Lunch;8;2;Celebration;0;25/7/2023;76;0;1;1;16;5;5;4;1
739;49;1;55787;2;Weekly;1;Indian;0;Breakfast;5;2;Celebration;0;25/7/2023;35;0;0;1;37;5;5;2;0
740;61;0;59208;2;Weekly;3;Mexican;2;Dinner;4;2;Celebration;0;25/7/2023;112;1;0;0;16;5;5;1;1
741;42;1;99528;0;Rarely;1;Indian;2;Dinner;6;2;Celebration;0;25/7/2023;22;1;1;1;32;2;2;3;0
742;28;1;54070;0;Rarely;0;American;1;Lunch;3;0;Business;1;25/7/2023;177;0;0;0;16;1;2;1;0
743;37;0;108559;1;Monthly;1;Indian;2;Dinner;3;1;Casual;1;25/7/2023;76;0;0;1;29;3;5;2;0
744;20;0;125213;2;Weekly;0;American;0;Breakfast;3;2;Celebration;0;25/7/2023;71;1;0;0;51;1;2;2;0
745;61;0;91475;2;Weekly;2;Chinese;2;Dinner;7;0;Business;1;25/7/2023;135;0;0;1;47;4;3;4;0
746;33;0;63797;2;Weekly;1;Indian;2;Dinner;5;1;Casual;1;25/7/2023;77;0;1;0;13;1;1;1;0
747;36;0;111713;0;Rarely;4;Italian;1;Lunch;4;2;Celebration;1;25/7/2023;46;0;0;0;56;3;5;3;0
748;51;0;67850;2;Weekly;4;Italian;2;Dinner;5;0;Business;1;25/7/2023;78;0;0;1;59;1;1;2;0
749;63;0;107425;0;Rarely;4;Italian;0;Breakfast;9;0;Business;1;25/7/2023;196;1;0;1;25;4;2;5;0
750;19;0;35923;3;Daily;4;Italian;0;Breakfast;3;1;Casual;1;25/7/2023;108;1;0;0;41;3;5;5;0
751;38;0;119288;0;Rarely;3;Mexican;2;Dinner;1;1;Casual;0;25/7/2023;200;0;0;1;60;5;4;1;0
752;35;1;120153;2;Weekly;2;Chinese;1;Lunch;8;0;Business;0;25/7/2023;59;1;0;0;6;4;4;5;0
753;38;1;67489;3;Daily;1;Indian;1;Lunch;4;0;Business;0;25/7/2023;82;1;0;0;20;1;3;3;0
754;55;1;115270;2;Weekly;3;Mexican;1;Lunch;2;0;Business;0;25/7/2023;101;1;0;1;36;4;3;2;0
755;35;1;134171;1;Monthly;2;Chinese;2;Dinner;5;1;Casual;1;25/7/2023;35;1;0;1;5;2;1;3;0
756;29;0;68955;1;Monthly;2;Chinese;0;Breakfast;1;0;Business;1;25/7/2023;176;0;1;1;55;1;5;5;0
757;39;1;110292;2;Weekly;0;American;1;Lunch;8;2;Celebration;1;25/7/2023;65;1;0;1;11;2;1;3;0
758;20;1;141978;2;Weekly;4;Italian;0;Breakfast;3;1;Casual;0;26/7/2023;86;1;0;0;56;5;3;5;0
759;58;0;61799;2;Weekly;1;Indian;0;Breakfast;2;1;Casual;1;26/7/2023;164;0;0;0;19;4;1;4;0
760;18;1;116054;3;Daily;0;American;0;Breakfast;7;1;Casual;0;26/7/2023;29;1;1;0;27;5;1;3;0
761;42;1;121317;0;Rarely;0;American;0;Breakfast;7;2;Celebration;0;26/7/2023;133;1;0;1;28;5;4;5;1
762;25;0;83536;1;Monthly;3;Mexican;0;Breakfast;8;0;Business;1;26/7/2023;55;1;0;1;47;2;3;4;0
763;34;0;28019;1;Monthly;3;Mexican;1;Lunch;2;1;Casual;0;26/7/2023;178;0;0;1;21;3;3;4;0
764;52;1;35169;3;Daily;2;Chinese;1;Lunch;5;1;Casual;0;26/7/2023;112;1;1;0;40;2;5;2;0
765;51;0;30516;1;Monthly;1;Indian;2;Dinner;7;2;Celebration;0;26/7/2023;192;1;1;1;20;1;5;5;0
766;42;1;45464;2;Weekly;1;Indian;2;Dinner;3;2;Celebration;1;26/7/2023;28;1;0;0;20;3;2;5;0
767;45;0;33765;2;Weekly;1;Indian;0;Breakfast;8;2;Celebration;1;26/7/2023;37;1;0;1;20;5;1;1;0
768;38;0;69705;0;Rarely;4;Italian;0;Breakfast;9;2;Celebration;0;26/7/2023;44;1;0;0;33;5;5;2;0
769;45;1;65621;0;Rarely;4;Italian;0;Breakfast;5;1;Casual;0;26/7/2023;153;0;0;1;52;3;2;3;0
770;61;0;139407;0;Rarely;3;Mexican;1;Lunch;5;1;Casual;0;26/7/2023;76;1;1;0;48;1;2;1;0
771;36;0;46134;2;Weekly;0;American;1;Lunch;8;0;Business;1;26/7/2023;117;1;1;0;42;1;5;4;0
772;61;1;26777;3;Daily;3;Mexican;0;Breakfast;4;1;Casual;0;26/7/2023;100;1;0;1;11;5;5;4;1
773;26;0;109303;3;Daily;0;American;1;Lunch;3;0;Business;0;26/7/2023;141;0;0;0;12;3;3;5;0
774;60;0;147834;3;Daily;4;Italian;2;Dinner;7;1;Casual;1;26/7/2023;170;0;0;0;5;2;1;2;0
775;69;0;63966;2;Weekly;0;American;1;Lunch;1;1;Casual;0;26/7/2023;193;0;0;0;9;3;3;5;0
776;50;0;22675;1;Monthly;4;Italian;2;Dinner;1;2;Celebration;1;26/7/2023;18;1;0;1;51;5;2;3;0
777;24;0;107166;1;Monthly;0;American;2;Dinner;3;1;Casual;1;26/7/2023;26;0;1;1;25;4;1;4;0
778;32;1;74310;3;Daily;3;Mexican;1;Lunch;7;1;Casual;0;26/7/2023;143;0;0;0;44;1;3;2;0
779;26;1;36721;2;Weekly;1;Indian;2;Dinner;8;2;Celebration;1;26/7/2023;38;0;0;0;30;5;3;3;0
780;36;0;91772;3;Daily;4;Italian;0;Breakfast;7;1;Casual;1;26/7/2023;56;1;1;0;32;4;4;2;0
781;47;0;98691;2;Weekly;0;American;0;Breakfast;7;1;Casual;0;26/7/2023;84;1;1;0;26;4;5;3;0
782;31;0;110265;0;Rarely;4;Italian;1;Lunch;8;2;Celebration;0;26/7/2023;82;1;1;0;19;2;1;5;0
783;40;0;82755;1;Monthly;4;Italian;1;Lunch;7;1;Casual;1;26/7/2023;177;1;0;1;7;2;2;4;0
784;43;0;48319;2;Weekly;0;American;0;Breakfast;3;2;Celebration;1;26/7/2023;48;0;0;0;7;3;4;3;0
785;25;0;32906;2;Weekly;0;American;1;Lunch;6;2;Celebration;1;26/7/2023;177;0;0;0;6;2;4;1;0
786;58;1;148438;0;Rarely;1;Indian;0;Breakfast;4;2;Celebration;0;26/7/2023;93;1;0;0;19;4;1;2;0
787;31;0;113230;1;Monthly;3;Mexican;0;Breakfast;4;1;Casual;1;26/7/2023;161;0;0;1;51;5;4;4;0
788;25;0;81110;1;Monthly;3;Mexican;0;Breakfast;3;1;Casual;0;26/7/2023;26;0;0;0;13;2;1;3;0
789;21;1;147705;2;Weekly;0;American;2;Dinner;5;1;Casual;1;26/7/2023;21;0;1;0;11;2;4;1;0
790;37;1;142450;0;Rarely;3;Mexican;2;Dinner;7;1;Casual;0;26/7/2023;40;1;0;0;28;2;5;5;0
791;60;0;34207;1;Monthly;4;Italian;0;Breakfast;7;0;Business;1;26/7/2023;64;1;0;1;37;1;3;4;0
792;64;1;71395;2;Weekly;0;American;0;Breakfast;3;1;Casual;1;27/7/2023;122;0;0;0;60;5;4;3;0
793;21;0;111884;0;Rarely;4;Italian;2;Dinner;9;0;Business;0;27/7/2023;153;1;0;1;23;3;4;2;0
794;19;0;81762;0;Rarely;4;Italian;1;Lunch;8;0;Business;1;27/7/2023;173;0;0;1;9;3;2;1;0
795;34;0;100198;0;Rarely;1;Indian;0;Breakfast;4;1;Casual;1;27/7/2023;46;1;0;0;52;4;3;2;0
796;60;0;74202;3;Daily;3;Mexican;2;Dinner;9;2;Celebration;0;27/7/2023;55;1;0;0;48;3;4;2;0
797;37;0;47879;2;Weekly;2;Chinese;1;Lunch;8;1;Casual;1;27/7/2023;181;0;1;1;16;5;2;4;0
798;19;1;101462;1;Monthly;0;American;1;Lunch;4;2;Celebration;0;27/7/2023;12;1;1;0;2;5;2;4;0
799;40;1;54900;2;Weekly;1;Indian;1;Lunch;6;2;Celebration;1;27/7/2023;41;0;0;1;11;3;5;2;0
800;46;0;128675;1;Monthly;4;Italian;2;Dinner;9;0;Business;0;27/7/2023;62;0;1;0;10;1;1;2;0
801;44;0;32810;0;Rarely;1;Indian;1;Lunch;1;2;Celebration;0;27/7/2023;13;0;0;0;18;4;5;4;0
802;62;0;56425;3;Daily;2;Chinese;1;Lunch;9;2;Celebration;1;27/7/2023;71;1;0;0;53;4;3;2;0
803;55;0;44155;3;Daily;4;Italian;2;Dinner;4;0;Business;1;27/7/2023;90;1;1;1;19;3;2;5;1
804;34;1;138842;2;Weekly;1;Indian;2;Dinner;8;2;Celebration;1;27/7/2023;163;1;1;0;4;1;5;3;1
805;41;0;62402;2;Weekly;3;Mexican;2;Dinner;9;2;Celebration;1;27/7/2023;145;0;0;0;41;5;1;5;0
806;29;1;106781;0;Rarely;3;Mexican;0;Breakfast;2;0;Business;1;27/7/2023;182;0;0;1;28;2;2;3;0
807;36;0;27802;1;Monthly;3;Mexican;0;Breakfast;3;0;Business;1;27/7/2023;109;0;0;0;15;2;2;3;0
808;41;1;88918;2;Weekly;3;Mexican;2;Dinner;9;0;Business;1;27/7/2023;184;0;0;1;40;4;5;3;0
809;21;1;84564;0;Rarely;4;Italian;2;Dinner;4;2;Celebration;0;27/7/2023;177;1;0;0;46;1;2;5;0
810;36;1;105520;2;Weekly;1;Indian;0;Breakfast;3;1;Casual;0;27/7/2023;65;1;0;0;44;2;5;3;0
811;54;1;101247;3;Daily;3;Mexican;1;Lunch;1;1;Casual;0;27/7/2023;80;0;0;0;8;1;2;2;0
812;49;1;20012;2;Weekly;4;Italian;2;Dinner;5;1;Casual;1;27/7/2023;159;1;0;1;17;2;3;5;0
813;59;0;31919;1;Monthly;0;American;0;Breakfast;6;1;Casual;0;27/7/2023;16;1;1;0;55;4;4;5;0
814;19;0;128360;1;Monthly;1;Indian;2;Dinner;5;0;Business;1;27/7/2023;173;0;0;0;11;5;2;4;0
815;37;0;56810;2;Weekly;2;Chinese;0;Breakfast;2;2;Celebration;0;27/7/2023;174;0;0;0;22;5;5;4;1
816;34;0;63881;0;Rarely;1;Indian;2;Dinner;2;1;Casual;1;27/7/2023;108;0;0;0;46;3;1;5;0
817;46;1;127785;1;Monthly;1;Indian;0;Breakfast;6;1;Casual;1;27/7/2023;197;0;0;0;13;3;1;2;0
818;54;1;134259;3;Daily;3;Mexican;0;Breakfast;8;2;Celebration;1;27/7/2023;122;0;1;1;10;5;3;3;1
819;65;0;138824;0;Rarely;4;Italian;2;Dinner;8;2;Celebration;0;27/7/2023;111;1;0;1;59;4;3;2;0
820;36;1;42276;2;Weekly;3;Mexican;1;Lunch;4;0;Business;0;27/7/2023;88;0;1;0;2;3;4;4;0
821;65;0;110155;2;Weekly;2;Chinese;0;Breakfast;3;0;Business;1;28/7/2023;41;1;0;0;59;5;3;1;0
822;54;0;121292;0;Rarely;4;Italian;1;Lunch;4;1;Casual;0;28/7/2023;108;0;0;1;30;2;1;2;0
823;68;0;126601;2;Weekly;0;American;0;Breakfast;4;2;Celebration;1;28/7/2023;72;1;0;0;26;2;4;4;1
824;36;1;52458;2;Weekly;2;Chinese;0;Breakfast;5;1;Casual;1;28/7/2023;168;0;1;0;27;4;2;3;0
825;56;0;123048;0;Rarely;3;Mexican;2;Dinner;5;2;Celebration;0;28/7/2023;119;0;0;0;26;1;1;1;0
826;36;1;74992;1;Monthly;4;Italian;1;Lunch;1;0;Business;1;28/7/2023;120;1;0;0;22;3;3;5;0
827;36;0;46377;0;Rarely;4;Italian;0;Breakfast;9;1;Casual;1;28/7/2023;79;0;0;0;48;3;5;5;0
828;43;1;133014;2;Weekly;2;Chinese;2;Dinner;9;2;Celebration;0;28/7/2023;104;0;1;1;50;4;4;2;0
829;56;0;114665;1;Monthly;1;Indian;2;Dinner;5;2;Celebration;0;28/7/2023;135;1;0;1;58;2;4;2;0
830;40;0;137658;3;Daily;1;Indian;0;Breakfast;1;2;Celebration;0;28/7/2023;10;0;0;0;21;2;3;4;0
831;31;1;123053;1;Monthly;2;Chinese;0;Breakfast;2;2;Celebration;1;28/7/2023;93;0;0;0;2;2;5;3;0
832;45;0;97250;2;Weekly;0;American;0;Breakfast;7;1;Casual;1;28/7/2023;103;1;1;1;11;1;5;5;1
833;19;1;148335;0;Rarely;2;Chinese;1;Lunch;4;0;Business;1;28/7/2023;98;0;0;0;3;1;3;1;0
834;24;0;141512;0;Rarely;1;Indian;2;Dinner;4;2;Celebration;0;28/7/2023;15;0;0;0;17;1;4;5;0
835;27;0;142392;2;Weekly;4;Italian;0;Breakfast;3;0;Business;0;28/7/2023;130;1;1;0;27;3;4;5;1
836;25;0;149296;1;Monthly;0;American;2;Dinner;5;0;Business;0;28/7/2023;127;1;0;1;23;4;4;1;0
837;43;1;24551;1;Monthly;3;Mexican;1;Lunch;3;1;Casual;0;28/7/2023;147;1;0;1;6;2;2;5;0
838;46;1;78259;2;Weekly;2;Chinese;0;Breakfast;4;1;Casual;1;28/7/2023;86;1;0;1;28;5;1;3;1
839;65;1;75623;2;Weekly;1;Indian;0;Breakfast;8;2;Celebration;1;28/7/2023;132;0;1;0;8;4;5;5;1
840;23;0;115806;0;Rarely;4;Italian;0;Breakfast;9;2;Celebration;1;28/7/2023;97;1;1;1;31;4;4;3;1
841;19;0;111655;3;Daily;2;Chinese;1;Lunch;9;1;Casual;1;28/7/2023;113;0;1;1;4;1;4;1;0
842;47;0;76724;1;Monthly;1;Indian;0;Breakfast;6;0;Business;1;28/7/2023;44;1;1;1;25;4;5;1;0
843;63;1;57295;1;Monthly;3;Mexican;1;Lunch;5;2;Celebration;1;28/7/2023;156;1;0;0;31;5;1;5;0
844;36;1;135359;1;Monthly;3;Mexican;2;Dinner;5;1;Casual;0;28/7/2023;40;1;0;0;50;4;5;3;0
845;21;1;78400;1;Monthly;2;Chinese;0;Breakfast;6;1;Casual;0;28/7/2023;114;1;0;0;14;2;3;4;0
846;61;1;60147;2;Weekly;0;American;2;Dinner;2;2;Celebration;0;28/7/2023;66;1;1;1;10;2;4;4;1
847;66;1;35593;1;Monthly;3;Mexican;1;Lunch;9;1;Casual;0;28/7/2023;49;0;0;0;50;1;3;3;0
848;26;0;109229;1;Monthly;1;Indian;0;Breakfast;9;2;Celebration;0;28/7/2023;177;0;0;1;31;5;3;4;0
849;37;1;97187;0;Rarely;4;Italian;1;Lunch;6;1;Casual;0;28/7/2023;77;0;0;0;28;3;4;3;0
850;61;1;103362;1;Monthly;4;Italian;2;Dinner;4;1;Casual;1;28/7/2023;13;1;1;1;46;5;3;5;0
851;24;1;91710;2;Weekly;0;American;2;Dinner;4;0;Business;0;28/7/2023;191;0;0;0;27;2;5;4;0
852;47;0;122351;1;Monthly;1;Indian;1;Lunch;7;1;Casual;0;28/7/2023;94;0;0;1;10;3;3;5;0
853;65;1;54196;1;Monthly;4;Italian;0;Breakfast;4;2;Celebration;0;28/7/2023;189;1;0;0;53;5;4;5;0
854;30;0;107646;2;Weekly;2;Chinese;2;Dinner;3;1;Casual;0;28/7/2023;24;0;0;0;17;1;5;2;0
